"","","","","","","","","","","pred"
"1129",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1130",0,0,13,0,8.06420908774065e-314,9.65698853698202e-05,0.495488509290383,8.06420908774065e-314,8.06420908774065e-314,3
"1131",0,0,6,0,2.18767323764773e-314,0.031778550591943,0.774576611090392,2.18767323764773e-314,2.18767323764773e-314,3
"1132",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1133",0,0,18,0,1.50608963694274e-313,1.13074652065382e-06,0.26486811885201,1.50608963694274e-313,1.50608963694274e-313,3
"1134",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1135",0,0,4,0,1.262302612373e-314,0.139450896637524,0.737161393773184,1.262302612373e-314,1.262302612373e-314,3
"1136",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1137",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1138",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1139",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1140",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1141",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1142",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1143",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1144",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1145",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1146",0,0,10,0,4.92639254161893e-314,0.0012372807276846,0.641175008742018,4.92639254161893e-314,4.92639254161893e-314,3
"1147",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1148",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1149",0,0,5,0,1.7012777677785e-314,0.0681522121779769,0.773598715407358,1.7012777677785e-314,1.7012777677785e-314,3
"1150",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1151",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1152",0,0,80,0,4.43730283327118e-312,1.61562793131917e-32,1.43042624097075e-06,4.43730283327118e-312,4.43730283327118e-312,3
"1153",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1154",0,0,13,0,8.06420908774065e-314,9.65698853698202e-05,0.495488509290383,8.06420908774065e-314,8.06420908774065e-314,3
"1155",0,0,5,0,1.7012777677785e-314,0.0681522121779769,0.773598715407358,1.7012777677785e-314,1.7012777677785e-314,3
"1156",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1157",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1158",0,0,7,0,2.73828819958094e-314,0.0144237334118761,0.754922712520275,2.73828819958094e-314,2.73828819958094e-314,3
"1159",0,0,41,0,6.38872696030057e-313,3.53351943093511e-16,0.00355996449350488,6.38872696030057e-313,6.38872696030057e-313,3
"1160",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1161",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1162",0,0,3,0,8.64028155034791e-315,0.263232084991668,0.648015783679221,8.64028155034791e-315,8.64028155034791e-315,3
"1163",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1164",0,0,2,0,5.23202401502983e-315,0.439575782048732,0.503948325730158,5.23202401502983e-315,5.23202401502983e-315,3
"1165",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1166",0,0,1,0,2.72672792413061e-315,0.631769904618477,0.337300256840163,2.72672792413061e-315,2.72672792413061e-315,2
"1167",0,0,11,0,5.86488248131141e-314,0.000534128127983284,0.594358254239738,5.86488248131141e-314,5.86488248131141e-314,3
"1168",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1169",0,0,0,13,5.23315712790902e-314,1.70033010585895e-196,5.23315712790902e-314,0.919555885388751,0.0802164359716152,4
"1170",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1171",0,0,0,241,5.13629023594201e-312,5.13629023594201e-312,5.13629023594201e-312,7.81215548155571e-09,0.999999992187845,5
"1172",0,0,0,22,1.1829510952453e-313,1.1829510952453e-313,1.1829510952453e-313,0.832855344797351,0.167144492030948,4
"1173",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1174",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1175",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1176",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1177",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1178",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1179",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1180",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1181",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1182",0,0,0,216,4.0962604050765e-312,4.0962604050765e-312,4.0962604050765e-312,7.90449890104285e-08,0.999999920955011,5
"1183",0,0,0,8,3.20583519845904e-314,7.94151319084926e-121,3.20583519845904e-314,0.936329355009374,0.0514153946871858,4
"1184",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1185",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1186",0,0,0,4,1.68801162446179e-314,2.12369224386121e-60,1.68801162446179e-314,0.740289097750566,0.0280704470295498,4
"1187",0,0,0,27,1.79013322173777e-313,1.79013322173777e-313,1.79013322173777e-313,0.758254586685094,0.241745410504682,4
"1188",0,0,0,18,8.30792844903206e-314,3.54054092012287e-272,8.30792844903206e-314,0.87828205276052,0.121713833575814,4
"1189",0,0,0,21,1.08467148207421e-313,1.08467148207421e-313,1.08467148207421e-313,0.845348189689024,0.154651444092064,4
"1190",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1191",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1192",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1193",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1194",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1195",0,0,0,6,2.51806204660268e-314,1.40574172420595e-90,2.51806204660268e-314,0.901203999797208,0.0411224863999705,4
"1196",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1197",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1198",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1199",0,0,0,45,5.47219214604463e-313,5.47219214604463e-313,5.47219214604463e-313,0.372107049745831,0.627892950254168,5
"1200",0,0,0,8,3.20583519845904e-314,7.94151319084926e-121,3.20583519845904e-314,0.936329355009374,0.0514153946871858,4
"1201",0,0,0,24,1.40190007825249e-313,1.40190007825249e-313,1.40190007825249e-313,0.805472299241345,0.194527668483665,4
"1202",0,0,0,7,2.86653491114589e-314,1.06600151971422e-105,2.86653491114589e-314,0.926785648932093,0.0463916367429572,4
"1203",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1204",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1205",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1206",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1207",0,0,0,7,2.86653491114589e-314,1.06600151971422e-105,2.86653491114589e-314,0.926785648932093,0.0463916367429572,4
"1208",0,0,0,36,3.3991188455566e-313,3.3991188455566e-313,3.3991188455566e-313,0.576878662956376,0.423121337041933,4
"1209",0,0,0,14,5.74891906036884e-314,1.2442772022355e-211,5.74891906036884e-314,0.912569456907197,0.0873283597252315,4
"1210",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1211",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1212",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1213",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1214",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1215",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1216",0,0,0,69,1.01756689628989e-312,1.01756689628989e-312,1.01756689628989e-312,0.0603724338210388,0.939627566178961,5
"1217",0,0,0,21,1.08467148207421e-313,1.08467148207421e-313,1.08467148207421e-313,0.845348189689024,0.154651444092064,4
"1218",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1219",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1220",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1221",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1222",0,0,0,13,5.23315712790902e-314,1.70033010585895e-196,5.23315712790902e-314,0.919555885388751,0.0802164359716152,4
"1223",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1224",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1225",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1226",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1227",0,0,0,5,2.13346486337958e-314,1.78798191950499e-75,2.13346486337958e-314,0.845233685141964,0.0351583845435716,4
"1228",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1229",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1230",0,0,0,6,2.51806204660268e-314,1.40574172420595e-90,2.51806204660268e-314,0.901203999797208,0.0411224863999705,4
"1231",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1232",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1233",0,0,0,9,3.55488888163485e-314,5.86610157759172e-136,3.55488888163485e-314,0.937948207683989,0.0564998809138295,4
"1234",0,0,0,20,9.93442869604344e-314,1.8786363787059e-302,9.93442869604344e-314,0.857067289984668,0.142931889002512,4
"1235",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1236",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1237",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1238",0,0,0,4,1.68801162446179e-314,2.12369224386121e-60,1.68801162446179e-314,0.740289097750566,0.0280704470295498,4
"1239",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1240",0,0,0,333,1.18101007266882e-311,1.18101007266882e-311,1.18101007266882e-311,1.56311170791353e-12,0.999999999998437,5
"1241",0,0,0,11,4.32546983096447e-314,3.1672314155266e-166,4.32546983096447e-314,0.931358490110319,0.0675139988775575,4
"1242",0,0,0,14,5.74891906036884e-314,1.2442772022355e-211,5.74891906036884e-314,0.912569456907197,0.0873283597252315,4
"1243",0,0,0,70,1.03232850620865e-312,1.03232850620865e-312,1.03232850620865e-312,0.0553297891842101,0.94467021081579,5
"1244",0,0,0,6,2.51806204660268e-314,1.40574172420595e-90,2.51806204660268e-314,0.901203999797208,0.0411224863999705,4
"1245",0,0,0,22,1.1829510952453e-313,1.1829510952453e-313,1.1829510952453e-313,0.832855344797351,0.167144492030948,4
"1246",0,0,0,115,1.6406453502413e-312,1.6406453502413e-312,1.6406453502413e-312,0.000908025348352142,0.999091974651648,5
"1247",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1248",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1249",0,0,0,36,3.3991188455566e-313,3.3991188455566e-313,3.3991188455566e-313,0.576878662956376,0.423121337041933,4
"1250",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1251",0,0,0,96,1.37544897268663e-312,1.37544897268663e-312,1.37544897268663e-312,0.00524910785344671,0.994750892146553,5
"1252",0,0,0,40,4.29036606421335e-313,4.29036606421335e-313,4.29036606421335e-313,0.484924359877197,0.515075640122743,5
"1253",0,0,0,5,2.13346486337958e-314,1.78798191950499e-75,2.13346486337958e-314,0.845233685141964,0.0351583845435716,4
"1254",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1255",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1256",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1257",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1258",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1259",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1260",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1261",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1262",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1263",0,0,0,149,2.23371912046628e-312,2.23371912046628e-312,2.23371912046628e-312,3.90422457800342e-05,0.99996095775422,5
"1264",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1265",0,0,0,9,3.55488888163485e-314,5.86610157759172e-136,3.55488888163485e-314,0.937948207683989,0.0564998809138295,4
"1266",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1267",0,0,0,7,2.86653491114589e-314,1.06600151971422e-105,2.86653491114589e-314,0.926785648932093,0.0463916367429572,4
"1268",0,0,0,112,1.59623583352335e-312,1.59623583352335e-312,1.59623583352335e-312,0.00119835135706556,0.998801648642935,5
"1269",0,0,0,12,4.75992146558381e-314,2.32170895629719e-181,4.75992146558381e-314,0.925867328785375,0.0736257706251166,4
"1270",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1271",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1272",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1273",0,0,0,23,1.28859708100186e-313,1.28859708100186e-313,1.28859708100186e-313,0.819568600243467,0.180431327140805,4
"1274",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1275",0,0,0,20,9.93442869604344e-314,1.8786363787059e-302,9.93442869604344e-314,0.857067289984668,0.142931889002512,4
"1276",0,0,0,105,1.49661281646442e-312,1.49661281646442e-312,1.49661281646442e-312,0.00228843671076825,0.997711563289232,5
"1277",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1278",0,0,0,17,7.58673654323658e-314,4.85367165432297e-257,7.58673654323658e-314,0.887832180128623,0.112158624790951,4
"1279",0,0,0,68,1.00252864338873e-312,1.00252864338873e-312,1.00252864338873e-312,0.0658426228095946,0.934157377190405,5
"1280",0,0,0,40,4.29036606421335e-313,4.29036606421335e-313,4.29036606421335e-313,0.484924359877197,0.515075640122743,5
"1281",0,0,0,16,6.92219475132392e-314,6.64810276276503e-242,6.92219475132392e-314,0.896714745939127,0.103264718392667,4
"1282",0,0,0,7,2.86653491114589e-314,1.06600151971422e-105,2.86653491114589e-314,0.926785648932093,0.0463916367429572,4
"1283",0,0,0,16,6.92219475132392e-314,6.64810276276503e-242,6.92219475132392e-314,0.896714745939127,0.103264718392667,4
"1284",0,0,0,15,6.31076203317083e-314,9.09859290691023e-227,6.31076203317083e-314,0.904954867745499,0.0949993063205133,4
"1285",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1286",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1287",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1288",0,0,0,5,2.13346486337958e-314,1.78798191950499e-75,2.13346486337958e-314,0.845233685141964,0.0351583845435716,4
"1289",0,0,0,16,6.92219475132392e-314,6.64810276276503e-242,6.92219475132392e-314,0.896714745939127,0.103264718392667,4
"1290",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1291",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1292",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1293",0,0,0,34,2.9875985372647e-313,2.9875985372647e-313,2.9875985372647e-313,0.621311800043683,0.378688199947408,4
"1294",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1295",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1296",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1297",0,0,0,7,2.86653491114589e-314,1.06600151971422e-105,2.86653491114589e-314,0.926785648932093,0.0463916367429572,4
"1298",0,0,0,10,3.92556961306963e-314,4.31506867793007e-151,3.92556961306963e-314,0.93566609461958,0.0618292113301235,4
"1299",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1300",0,0,0,4,1.68801162446179e-314,2.12369224386121e-60,1.68801162446179e-314,0.740289097750566,0.0280704470295498,4
"1301",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1302",0,0,0,145,2.1542646152559e-312,2.1542646152559e-312,2.1542646152559e-312,5.65384309254184e-05,0.999943461569075,5
"1303",0,0,0,10,3.92556961306963e-314,4.31506867793007e-151,3.92556961306963e-314,0.93566609461958,0.0618292113301235,4
"1304",0,0,0,303,9.00200479999394e-312,9.00200479999394e-312,9.00200479999394e-312,2.5125470975145e-11,0.999999999974875,5
"1305",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1306",0,0,0,10,3.92556961306963e-314,4.31506867793007e-151,3.92556961306963e-314,0.93566609461958,0.0618292113301235,4
"1307",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1308",0,0,0,5,2.13346486337958e-314,1.78798191950499e-75,2.13346486337958e-314,0.845233685141964,0.0351583845435716,4
"1309",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1310",0,0,0,9,3.55488888163485e-314,5.86610157759172e-136,3.55488888163485e-314,0.937948207683989,0.0564998809138295,4
"1311",0,0,0,5,2.13346486337958e-314,1.78798191950499e-75,2.13346486337958e-314,0.845233685141964,0.0351583845435716,4
"1312",0,0,0,17,7.58673654323658e-314,4.85367165432297e-257,7.58673654323658e-314,0.887832180128623,0.112158624790951,4
"1313",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1314",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1315",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1316",0,0,0,11,4.32546983096447e-314,3.1672314155266e-166,4.32546983096447e-314,0.931358490110319,0.0675139988775575,4
"1317",0,0,0,23,1.28859708100186e-313,1.28859708100186e-313,1.28859708100186e-313,0.819568600243467,0.180431327140805,4
"1318",0,0,0,8,3.20583519845904e-314,7.94151319084926e-121,3.20583519845904e-314,0.936329355009374,0.0514153946871858,4
"1319",0,0,0,5,2.13346486337958e-314,1.78798191950499e-75,2.13346486337958e-314,0.845233685141964,0.0351583845435716,4
"1320",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1321",0,0,0,10,3.92556961306963e-314,4.31506867793007e-151,3.92556961306963e-314,0.93566609461958,0.0618292113301235,4
"1322",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1323",0,0,0,173,2.77571689421853e-312,2.77571689421853e-312,2.77571689421853e-312,4.23302226348046e-06,0.999995766977737,5
"1324",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1325",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1326",0,0,0,10,3.92556961306963e-314,4.31506867793007e-151,3.92556961306963e-314,0.93566609461958,0.0618292113301235,4
"1327",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1328",0,0,0,11,4.32546983096447e-314,3.1672314155266e-166,4.32546983096447e-314,0.931358490110319,0.0675139988775575,4
"1329",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1330",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1331",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1332",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1333",0,0,0,6,2.51806204660268e-314,1.40574172420595e-90,2.51806204660268e-314,0.901203999797208,0.0411224863999705,4
"1334",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1335",0,0,0,18,8.30792844903206e-314,3.54054092012287e-272,8.30792844903206e-314,0.87828205276052,0.121713833575814,4
"1336",0,0,0,15,6.31076203317083e-314,9.09859290691023e-227,6.31076203317083e-314,0.904954867745499,0.0949993063205133,4
"1337",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1338",0,0,0,4,1.68801162446179e-314,2.12369224386121e-60,1.68801162446179e-314,0.740289097750566,0.0280704470295498,4
"1339",0,0,0,14,5.74891906036884e-314,1.2442772022355e-211,5.74891906036884e-314,0.912569456907197,0.0873283597252315,4
"1340",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1341",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1342",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1343",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1344",0,0,0,14,5.74891906036884e-314,1.2442772022355e-211,5.74891906036884e-314,0.912569456907197,0.0873283597252315,4
"1345",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1346",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1347",0,0,0,4,1.68801162446179e-314,2.12369224386121e-60,1.68801162446179e-314,0.740289097750566,0.0280704470295498,4
"1348",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1349",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1350",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1351",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
"1352",0,0,0,1,3.81031973408442e-315,1.62178443352629e-15,3.81031973408442e-315,0.22666851348659,0.0065106860272215,4
